Id,Name,Type,Possible Type,Lat,Lng,Lat/Lng,Address Override,Geocoded Street,Geocoded Suburb,State,Postcode,Last Known Status,Tags,Owned By,Contracted To
304fa,Paringa View Park,Dairy,,-34.896542,138.925369,"-34.896542, 138.925369",,Springhead Road,Charleston,SA,5244,Open,,,
b907e,Paris Creek Farms,Dairy,,-35.21545,138.800583,"-35.215450, 138.800583",,Paris Creek Road,Paris Creek,SA,5201,Open,,,
99367,Riverlyn Farms,Dairy,,-35.180626,139.337875,"-35.180626, 139.337875",,Bells Road,Monteith,SA,5253,Open,,,
105d0,Seavewe Sheep Dairy (CLOSED),Dairy,,-35.505322,138.334763,"-35.505322, 138.334763",,Hay Flat Road,Hay Flat,SA,5204,Open,,,
2166f,Three Bridges Dairy,Dairy,,-35.60313,138.203705,"-35.603130, 138.203705",,Dog Trap Road,Delamere,SA,5204,Open,,,
28c1c,Trevenvale Proprieters,Dairy,,-34.109947,138.726196,"-34.109947, 138.726196",,Mitchells Road,Riverton,SA,5412,Open,,,
e591a,Unknown Dairy,Dairy,,-35.184444,138.739731,"-35.184444, 138.739731",878 & 878B Dashwood Gully road Meadows,Morris Road,Meadows,SA,5201,Open,,,
cff9e,Unknown Dairy,Dairy,,-35.52824,138.401062,"-35.528240, 138.401062",,Unnamed Road,Torrens Vale,SA,5203,Open,,,
2db9d,Unknown dairy,Dairy,,-37.921482,140.705521,"-37.921482, 140.705521",,Unnamed Road,Mount Schank,SA,5291,Open,,,
57c03,Unknown Dairy,Dairy,,-37.70467,140.355148,"-37.704670, 140.355148",,Canunda Frontage Road,Tantanoola,SA,5280,Open,,,
bb67e,Unknown dairy,Dairy,,-37.712799,140.867828,"-37.712799, 140.867828",,Kirby Road,Mingbool,SA,5291,Open,,,
74f8e,Unknown dairy,Dairy,,-37.703018,140.854019,"-37.703018, 140.854019",,Peweena Road,Mingbool,SA,5291,Open,,,
4c2ac,Unknown Dairy,Dairy,,-35.1688,138.711807,"-35.168800, 138.711807",,Hillyfields Road,Kangarilla,SA,5157,Open,,,
01ee1,Unknown Dairy,Dairy,,-35.207279,138.741013,"-35.207279, 138.741013",,Hay Road,Prospect Hill,SA,5201,Open,,,
83059,Unknown Dairy,Dairy,,-34.559048,139.139267,"-34.559048, 139.139267",,Stott Highway,Keyneton,SA,5353,Open,,,
d9423,Unknown Dairy,Dairy,,-35.374783,138.666748,"-35.374783, 138.666748",,Cleland Gully Road,Tooperang,SA,5255,Open,,,
ffe8e,Unknown dairy,Dairy,,-35.569687,138.472122,"-35.569687, 138.472122",,Range Road,Back Valley,SA,5211,Open,,,
4584e,Unknown Dairy,Dairy,,-35.464027,138.718613,"-35.464027, 138.718613",,Flagstaff Hill Road,Middleton,SA,5213,Open,,,
a78ec,Unknown dairy,Dairy,,-37.865131,140.588013,"-37.865131, 140.588013",,Jolleys Lane,Kongorong,SA,5291,Open,,,
e22f4,Unknown Dairy,Dairy,,-37.915947,140.612503,"-37.915947, 140.612503",,Gums Road,Mount Schank,SA,5291,Open,,,
77bb3,Hahndorf Venison,Deer,,-35.025703,138.794373,"-35.025703, 138.794373",,River Road,Hahndorf,SA,5245,Open,,,
cc9eb,Polana Deer Farm Park,Deer,,-35.349174,138.642944,"-35.349174, 138.642944",,Nangkita Road,Nangkita,SA,5210,Open,,,
8fc3d,Houghton Hills Goldfish Farm,Fish,,-34.838745,138.761383,"-34.838745, 138.761383",,Murphy Road,Houghton,SA,5131,Open,,,
43dc4,Angelakis Brothers Fish Processing,Fish & Marine Life,,-34.931156,138.596176,"-34.931156, 138.596176",,Field Street,Adelaide,SA,5000,Open,,,
57423,Clean Seas Aquaculture Growout,Fish & Marine Life,,-34.754932,135.883377,"-34.754932, 135.883377",,Unnamed Road,Port Lincoln,SA,5606,Open,,,
f36b0,Formerly Southern Barramundi,Fish & Marine Life,,-35.141453,138.636475,"-35.141453, 138.636475",,Pisces Close,Kangarilla,SA,5157,Closed,,,
41191,Kangaroo Island Fishing Adventures,Fish & Marine Life,,-35.707947,136.990433,"-35.707947, 136.990433",,Unnamed Road,Western River,SA,5223,Open,,,
fc75e,Mark Lee Fish Farm,Fish & Marine Life,,-34.726761,138.573212,"-34.726761, 138.573212",,Saint Kilda Road,Waterloo Corner,SA,5110,Open,,,
ef754,Pete's Fish Farm,Fish & Marine Life,,-37.472946,140.716934,"-37.472946, 140.716934",,Unnamed Road,Moerlong,SA,5278,Open,,,
ccfc3,Pristine Oyster Farm,Fish & Marine Life,,-34.626835,135.463165,"-34.626835, 135.463165",,Lawrie Road,Coffin Bay,SA,5607,Open,,,
1fd02,Pure Coffin Bay Oysters & Farm Tours,Fish & Marine Life,,-34.626179,135.461487,"-34.626179, 135.461487",,Martindale Street,Coffin Bay,SA,5607,Open,,,
9d3b6,Sam Abalone,Fish & Marine Life,,-34.631126,135.930191,"-34.631126, 135.930191",,Sullivan Drive,Point Boston,SA,5607,Open,,,
f5716,Southern United Seafood,Fish & Marine Life,,-37.947453,140.718781,"-37.947453, 140.718781",,Riddoch Highway,Mount Schank,SA,5291,Open,,,
d7270,Unknown Fish Farm,Fish & Marine Life,,-34.72847,135.934402,"-34.728470, 135.934402",,,,SA,,Open,,,
243ea,Unknown Fish Farm,Fish & Marine Life,,-34.728752,135.921875,"-34.728752, 135.921875",,,,SA,,Open,,,
50c46,Unknown Fish Farm,Fish & Marine Life,,-34.760929,135.853592,"-34.760929, 135.853592",,Greyhound Road,Port Lincoln,SA,5606,Open,,,
19441,Unknown Fish Farm,Fish & Marine Life,,-34.711941,135.90448,"-34.711941, 135.904480",,,,SA,,Open,,,
1231d,Yatina Yabbies,Fish & Marine Life,,-32.927601,138.668762,"-32.927601, 138.668762",,R M Williams Way,Yatina,SA,5422,Open,,,
11cd5,Yumbah Kangaroo Island Pty Ltd,Fish & Marine Life,,-35.594921,137.432251,"-35.594921, 137.432251",,Unnamed Road,Wisanger,SA,5223,Open,,,
1.00E+02,Yumbah Port Lincoln,Fish & Marine Life,,-34.644775,135.933487,"-34.644775, 135.933487",,Sullivan Drive,Point Boston,SA,5607,Open,,,
f2482,Pualco Pastoral Goat Depot,Goats,,-34.399002,139.060425,"-34.399002, 139.060425",,Saint Kitts West Road,Saint Kitts,SA,5356,Open,,,
f0e5c,River Light Goat Depot,Goats,,-34.461243,138.556625,"-34.461243, 138.556625",,Redbanks Road,Redbanks,SA,5502,Open,,,
4f5f4,Brisco Lodge,Greyhound Racing,,-34.604576,138.789413,"-34.604576, 138.789413",,Calton Road,Kalbeeba,SA,5118,Open,,,
f495a,Emerley Park,Greyhound Racing,,-34.585243,138.551193,"-34.585243, 138.551193",,Germantown Road,Two Wells,SA,5501,Open,,,
16489,Fax Kennels,Greyhound Racing,,-34.619572,138.54866,"-34.619572, 138.548660",,Coats Road,Two Wells,SA,5501,Open,,Luis Carrico,
6c9d6,Gangalla Park?,Greyhound Racing,,-36.787952,140.78511,"-36.787952, 140.785110",,Cadgee Road,Binnum,SA,5262,Open,,,
7daf4,Greyhound Racing SA,Greyhound Racing,,-34.857021,138.562637,"-34.857021, 138.562637",,Angle Road,Angle Park,SA,5010,Open,,,
9e597,Greyhound training,Greyhound Racing,,-34.596035,138.578751,"-34.596035, 138.578751",,Bethesda Road,Lewiston,SA,5501,Open,,,
db584,Greyhound training,Greyhound Racing,,-35.298191,138.483658,"-35.298191, 138.483658",,Hahn Road,Sellicks Hill,SA,5174,Open,,,
78408,Greyhound training,Greyhound Racing,,-34.559265,138.607483,"-34.559265, 138.607483",,Aunger Road,Reeves Plains,SA,5502,Open,,,
0a777,Greyhound training - Colin Simes,Greyhound Racing,,-34.601055,138.547974,"-34.601055, 138.547974",,Hayman Road,Two Wells,SA,5501,Open,,,
930c5,Greyhound training - Desmond Hockley,Greyhound Racing,,-34.582359,138.570908,"-34.582359, 138.570908",,Sharpe Road,Lewiston,SA,5501,Open,,,
f51a1,Greyhound training - possibly Lisa Rasmussen,Greyhound Racing,,-35.161751,139.213272,"-35.161751, 139.213272",,Usher Road,Gifford Hill,SA,5253,Open,,,
123a3,Greyhound training - Todd Kelly,Greyhound Racing,,-34.565681,138.447693,"-34.565681, 138.447693",,Hart Road,Lower Light,SA,5501,Open,,,
97d92,Mike Wittholz - greyhound training,Greyhound Racing,,-34.609695,138.591888,"-34.609695, 138.591888",,Dawkins Road,Lewiston,SA,5501,Open,,,
3.00E+67,Unknown greyhound training,Greyhound Racing,,-34.593658,138.568954,"-34.593658, 138.568954",,Frost Road,Lewiston,SA,5501,Open,,,
3038a,Unknown greyhound training,Greyhound Racing,,-34.602673,138.578293,"-34.602673, 138.578293",,Hayman Road,Lewiston,SA,5501,Open,,,
dd2ff,Unknown greyhound training,Greyhound Racing,,-34.598213,138.569061,"-34.598213, 138.569061",,Frost Road North,Lewiston,SA,5501,Open,,,
7b231,Unknown greyhound training,Greyhound Racing,,-34.620052,138.545197,"-34.620052, 138.545197",,Coats Road,Two Wells,SA,5501,Open,,,
79d39,Unknown greyhound training,Greyhound Racing,,-34.61113,138.56311,"-34.611130, 138.563110",,Hancock Drive,Two Wells,SA,5501,Open,,,
17a04,Unknown greyhound training?,Greyhound Racing,,-34.60783,138.591492,"-34.607830, 138.591492",,Gilks Road,Lewiston,SA,5501,Open,,,
d7900,Unknown greyhound training?,Greyhound Racing,,-34.600651,138.570755,"-34.600651, 138.570755",,Hayman Road,Lewiston,SA,5501,Open,,,
89817,Unknown greyhound training?,Greyhound Racing,,-34.614845,138.553009,"-34.614845, 138.553009",,Dawkins Road,Two Wells,SA,5501,Open,,,
840ea,Unknown greyhound training?,Greyhound Racing,,-34.614174,138.558228,"-34.614174, 138.558228",,Dawkins Road,Two Wells,SA,5501,Open,,,
1b0f8,Unknown greyhound training?,Greyhound Racing,,-34.613644,138.557281,"-34.613644, 138.557281",,Dawkins Road,Two Wells,SA,5501,Open,,,
e9d51,Clifford's Honey Farm,Honey Bees,,-35.832752,137.564301,"-35.832752, 137.564301",,Elsegood Road,Haines,SA,5223,Open,,,
fba26,Island Beehive Pty Ltd,Honey Bees,,-35.65451,137.622253,"-35.654510, 137.622253",,Playford Highway,Kingscote,SA,5223,Open,,,
9add9,KI Queen Bees,Honey Bees,,-35.791035,137.262039,"-35.791035, 137.262039",,Cook Street,Parndana,SA,5220,Open,,,
29d94,Spring Gully Foods - honey packers/factory outlet,Honey Bees,,-34.834736,138.597076,"-34.834736, 138.597076","184 Cavan Road, Dry Creek,",Cavan Road,Dry Creek,SA,5094,Open,,,
9c728,Balaklava Racing Club,Horse Racing,,-34.153767,138.406143,"-34.153767, 138.406143",,Racecourse Road,Balaklava,SA,5461,Open,,,
6ee68,Bordertown Racecourse,Horse Racing,,-36.304745,140.780807,"-36.304745, 140.780807",,Racecourse Road,Bordertown,SA,5268,Open,,,
eb097,Ceduna Racecourse,Horse Racing,,-32.147648,133.692596,"-32.147648, 133.692596",,Decres Bay Road,Ceduna,SA,5690,Open,,,
49160,Goldin Farms,Horse Racing,,-34.523117,139.070374,"-34.523117, 139.070374",,Unnamed Road,Angaston,SA,5353,Open,,,
489c5,Morphettville Racecourse,Horse Racing,,-34.975025,138.545425,"-34.975025, 138.545425",,Park Terrace,Plympton Park,SA,5038,Open,,,
cd68c,Mount Gambier Race Course,Horse Racing,,-37.855186,140.846405,"-37.855186, 140.846405",,Attiwill Road,Glenburnie,SA,5291,Open,,,
b58ac,Murray Bridge Racing Club,Horse Racing,,-35.135132,139.267288,"-35.135132, 139.267288",,Maurice Road,Murray Bridge,SA,5253,Open,,,
0e7fa,Oakbank Racecourse,Horse Racing,,-34.977249,138.845474,"-34.977249, 138.845474",,Oakwood Road,Oakbank,SA,5243,Open,,,
648f9,Tosca Farm,Horse Racing,,-34.523914,139.141113,"-34.523914, 139.141113",,Rattaey Road,Keyneton,SA,5353,Open,,,
2592d,Unknown horses,Horse Racing,,-35.189369,139.016174,"-35.189369, 139.016174",,North Bremer Road,Hartley,SA,5255,Open,,,
5f52e,Macro Meats,Kangaroos,,-34.853863,138.544617,"-34.853863, 138.544617",,Lavinia Street,Athol Park,SA,5012,Open,,,
44bd0,Trackside Meats,Knackeries,,-37.722507,140.703079,"-37.722507, 140.703079",,Wandilo Forest Road,Dismal Swamp,SA,5291,Open,,,
9d1cf,Barn eggs,Layer Hens (Eggs),,-35.24194,138.49823,"-35.241940, 138.498230",,Branson Road,Tatachilla,SA,5171,Open,,,
6083d,Blewitt Springs Fine Eggs,Layer Hens (Eggs),,-35.162663,138.604065,"-35.162663, 138.604065",,Brookmans Road,Blewitt Springs,SA,5171,Open,,,
a5cbb,Cleland Gully Free Range Eggs,Layer Hens (Eggs),,-35.369698,138.706604,"-35.369698, 138.706604",,Cleland Gully Road,Tooperang,SA,5255,Open,Free Range,,
2d5d7,Days Eggs,Layer Hens (Eggs),,-34.565868,138.442581,"-34.565868, 138.442581",,Hart Road,Lower Light,SA,5501,Open,,,
1b2fd,Days Eggs Napperby Caged Egg Farm,Layer Hens (Eggs),,-33.177364,138.112991,"-33.177364, 138.112991",,Scenic Drive,Napperby,SA,5540,Open,Cage,,
a2d08,Ettrick Free Range Egg Farm,Layer Hens (Eggs),,-34.152912,138.799942,"-34.152912, 138.799942",,WINDY Hill Road,Riverton,SA,5412,Open,Free Range,,
f5478,Glen View Poultry Farm,Layer Hens (Eggs),,-34.267548,140.760468,"-34.267548, 140.760468",,Letton Road,Pike River,SA,5340,Open,"Cage,Free Range",,
9eade,Greeny's Free Range Hen House,Layer Hens (Eggs),,-34.604492,138.522369,"-34.604492, 138.522369",,Halstead Road East,Two Wells,SA,5501,Open,Free Range,,
1887d,Hoodâ€™s Earth Produce  Earth Eggs,Layer Hens (Eggs),,-36.127068,140.396088,"-36.127068, 140.396088",199 Neave Road KEITH SA 5267,Unnamed Road,Keith,SA,5267,Open,,,
9c16b,Humzy's Farm Fresh Eggs,Layer Hens (Eggs),,-34.587513,138.569305,"-34.587513, 138.569305",,Frost North Road,Lewiston,SA,5501,Closed,,,
77ac1,Inverloch Free Range Egg Farm,Layer Hens (Eggs),,-34.559685,138.450729,"-34.559685, 138.450729",,Richardson Road,Lower Light,SA,5501,Open,Free Range,,
c19af,MJ & KM Steinert (egg farm and hatchery),Layer Hens (Eggs),,-35.142242,139.259247,"-35.142242, 139.259247",,Old Swanport Road,Murray Bridge,SA,5253,Open,Hatchery,,
ad2f0,Munzberg's Eggs,Layer Hens (Eggs),,-34.510021,138.994125,"-34.510021, 138.994125",,Research Road,Tanunda,SA,5232,Closed,,,
1a050,Murphey's Crossing Free Range Eggs,Layer Hens (Eggs),,-34.431149,138.659683,"-34.431149, 138.659683",163 Wedding Road PINKERTON PLAINS 5400 SA,Wedding Road,Pinkerton Plains,SA,5400,Open,Free Range,,
d4768,Nine Mile Free Range Eggs,Layer Hens (Eggs),,-35.381458,138.947632,"-35.381458, 138.947632",,Nine Mile Road,Milang,SA,5256,Open,Free Range,S M & D J Maidment,
0cd32,Rohde's Free Range Eggs,Layer Hens (Eggs),,-34.304218,138.754837,"-34.304218, 138.754837",,Ruradene Road,Stockport,SA,5410,Open,RSPCA-approved,,
5a76b,South Coast Eggs,Layer Hens (Eggs),,-35.409866,138.543915,"-35.409866, 138.543915",,Hindmarsh Valley Road,Hindmarsh Tiers,SA,5202,Open,,,
2b482,The Springs Free Range Egg Farm,Layer Hens (Eggs),,-35.158279,138.615402,"-35.158279, 138.615402",,Brookmans Road,Blewitt Springs,SA,5171,Open,,,
9.00E+130,Unknown,Layer Hens (Eggs),,-35.179482,138.608231,"-35.179482, 138.608231",,Moritz Road,Blewitt Springs,SA,5171,Closed,,,
154ce,Unknown battery hen farm,Layer Hens (Eggs),,-35.176167,138.621902,"-35.176167, 138.621902",,Moritz Road,Kangarilla,SA,5157,Closed,,,
f2544,Unknown egg farm,Layer Hens (Eggs),,-34.531944,138.65564,"-34.531944, 138.655640",,Mallala Road,Reeves Plains,SA,5502,Closed,,,
a9850,Unknown egg farm,Layer Hens (Eggs),,-34.291016,138.487152,"-34.291016, 138.487152",,Owen-Pinery Road,Owen,SA,5460,Open,,,
5.90E+91,Unknown Egg Farm,Layer Hens (Eggs),,-33.197273,138.601288,"-33.197273, 138.601288",,Boundary Road,Jamestown,SA,5491,Open,,,
b3304,Unknown free range egg farm,Layer Hens (Eggs),,-34.53442,138.777847,"-34.534420, 138.777847",,Roseworthy Road,Kingsford,SA,5118,Open,Free Range,,
faa2a,Lime Rock Pre-Export Quarantine Facility / Assembly Depot,Live Export,,-34.491859,138.405304,"-34.491859, 138.405304",,Limerock Road,Lower Light,SA,5501,Open,Feedlot,Livestock Shipping Services (LSS) Pty Ltd,
81578,Ambersun Alpacas,Miscellaneous,,-35.370201,138.627823,"-35.370201, 138.627823",,Victor Harbor Road,Mount Compass,SA,5210,Open,,,
25ad3,Austral Meat,Miscellaneous,,-34.839451,138.60556,"-34.839451, 138.605560",,Main North Road,Gepps Cross,SA,5094,Open,,,
631fa,Camel Treks Aust,Miscellaneous,,-31.78163,138.394302,"-31.781630, 138.394302",,Wonoka Station Road,Hawker,SA,5434,Open,,,
2.70E+64,Cattle Breeder or Veal Farm,Miscellaneous,,-34.736458,138.772995,"-34.736458, 138.772995",One Tree Hill Road / Gould Creek,One Tree Hill Road,Gould Creek,SA,5114,Open,,,
4261d,Flight Abattoir Equipment,Miscellaneous,,-34.985008,138.570206,"-34.985008, 138.570206",,Waverley Avenue,Edwardstown,SA,5039,Open,,,
a53fa,Jupiter Creek Eco Park,Miscellaneous,,-35.099255,138.760666,"-35.099255, 138.760666",,Rowe Road,Jupiter Creek,SA,5153,Closed,,,
12ce2,Meatpak Australia,Miscellaneous,,-34.832283,138.594925,"-34.832283, 138.594925",,Churchill Road North,Cavan,SA,5094,Open,,,
42a35,APFG Finishing Site,Pigs,,-35.154575,139.389389,"-35.154575, 139.389389","Kepa Rd, Kepa SA 5253, Australia",Unnamed Road,Kepa,SA,5259,Open,,,
c2fa1,APFG S4,Pigs,,-35.102875,139.337158,"-35.102875, 139.337158",,Unnamed Road,Burdett,SA,5253,Open,,,
81185,APFG S7,Pigs,,-35.283779,139.602905,"-35.283779, 139.602905",,Unnamed Road,Tailem Bend,SA,5260,Open,,,
889a6,APFG S7,Pigs,,-35.282352,139.609283,"-35.282352, 139.609283",,Unnamed Road,Tailem Bend,SA,5260,Open,,,
885cf,Aroora Enterprises Piggery,Pigs,,-35.255962,139.349457,"-35.255962, 139.349457",,Jarvis Road,Jervois,SA,5259,Open,,Davis family,
9ab70,Borderleen Piggery,Pigs,,-34.357822,140.925797,"-34.357822, 140.925797",,Unnamed Road,Taldra,SA,5311,Open,,,
6bf70,Chapman George Pty Ltd,Pigs,,-35.329342,139.582764,"-35.329342, 139.582764",,Unnamed Road,Cooke Plains,SA,5261,Open,,,
00f1c,Coolangatta Trust pigs and cattle,Pigs,,-33.726662,138.648224,"-33.726662, 138.648224",,Hilltown Road,Hilltown,SA,5455,Open,,,
ae703,Dublin Piggery,Pigs,,-34.471024,138.376846,"-34.471024, 138.376846",,Long Plains Road,Dublin,SA,5501,Open,,Andgar Proprietors,Andgar Proprietors
5ef64,Edson Piggery,Pigs,,-34.998528,139.222107,"-34.998528, 139.222107",,Salt Creek Road,Tepko,SA,5254,Open,,,
abbb6,Ettrick Piggery,Pigs,,-34.153111,138.800812,"-34.153111, 138.800812",,WINDY Hill Road,Riverton,SA,5412,Open,,,
10496,Fiegert Piggery,Pigs,,-34.158028,138.45079,"-34.158028, 138.450790",,South Terrace,Balaklava,SA,5461,Open,,,
d83d2,Finniss Park Piggery,Pigs,,-34.920914,139.262253,"-34.920914, 139.262253",,Mannum Road,Mannum,SA,5238,Open,,Andgar Proprietors,
1238e,Gene Bristow,Pigs,,-35.700058,139.322113,"-35.700058, 139.322113",,Unnamed Road,Meningie,SA,5264,Closed,,,
3184b,Glenlock Beef & Bacon,Pigs,,-34.079166,139.942917,"-34.079166, 139.942917",,Goyder Highway,Taylorville,SA,5330,Open,,,
faafb,Gommers Piggery,Pigs,,-35.270626,139.399307,"-35.270626, 139.399307",,BRION Road,Jervois,SA,5259,Open,,LD Gommers,
08bc6,Idlebow Farm,Pigs,,-37.870678,140.891144,"-37.870678, 140.891144",,Caroline Road,Yahl,SA,5291,Closed,,,
36602,Korunye Park Piggery,Pigs,,-34.541157,138.50441,"-34.541157, 138.504410",,Unnamed Road,Korunye,SA,5502,Open,,Dimitrios & Joannis Pounendis,
def99,Light Piggery,Pigs,,-34.49641,138.409531,"-34.496410, 138.409531",,Richters Road,Lower Light,SA,5501,Open,,,
91521,Lindham Piggery,Pigs,,-34.320065,138.244034,"-34.320065, 138.244034",,Port Lorne Road,Wild Horse Plains,SA,5501,Open,,,
116d9,Ludale Piggery,Pigs,,-34.525661,138.651199,"-34.525661, 138.651199",,Redbanks Road,Reeves Plains,SA,5502,Open,,,
b5436,Mallee Park Piggery,Pigs,,-34.776272,137.816711,"-34.776272, 137.816711",,Unnamed Road,Port Vincent,SA,5581,Open,,,
0fbed,McPiggery (McMahon Bros),Pigs,,-35.183784,140.307327,"-35.183784, 140.307327",,Unnamed Road,Lameroo,SA,5302,Open,,,
b5500,Minniribbie Farm - free range piggery,Pigs,,-34.574722,135.463898,"-34.574722, 135.463898",,Snapper Hill Road,Wangary,SA,5607,Open,Free Range,,
2ca91,Mt Boothby Pastoral Piggery - grower facility,Pigs,,-35.79393,140.075119,"-35.793930, 140.075119",,Unnamed Road,Culburra,SA,5261,Open,,,
ff7f4,Myora Piggery,Pigs,,-37.786251,140.939911,"-37.786251, 140.939911",,Unnamed Road,Glenburnie,SA,5291,Open,,,
f8187,Myora Piggery module 2,Pigs,,-37.784199,140.962723,"-37.784199, 140.962723",,Unnamed Road,Glenburnie,SA,5291,Open,,,
28429,Orland Hills Bacon,Pigs,,-35.178043,139.431366,"-35.178043, 139.431366",,Unnamed Road,Tailem Bend,SA,5260,Open,,,
17066,Poltalloch Piggery,Pigs,,-35.575417,139.351746,"-35.575417, 139.351746",,Princes Highway,Poltalloch,SA,5259,Open,,,
ff8a3,Possibly 'McPiggery McMahon Bros',Pigs,,-35.232368,140.484283,"-35.232368, 140.484283",,KOCH Road,Lameroo,SA,5302,Open,,,
52771,Possibly 'McPiggery McMahon Bros',Pigs,,-35.341431,140.31842,"-35.341431, 140.318420",,Temby North Road,Parrakie,SA,5301,Open,,,
4ef02,Possibly 'McPiggery McMahon Bros',Pigs,,-35.399662,140.32222,"-35.399662, 140.322220",,Bates Road,Parrakie,SA,5301,Open,,,
08ebc,River Haven Enterprises Piggery,Pigs,,-34.069351,139.941528,"-34.069351, 139.941528",,Unnamed Road,Taylorville,SA,5330,Open,,,
e279f,Roseworthy Piggery,Pigs,,-34.512264,138.679871,"-34.512264, 138.679871",,Graingers Road,Wasleys,SA,5400,Open,,,
ee0d0,Sabor Artificial Breeding Centre,Pigs,,-33.875717,138.648621,"-33.875717, 138.648621",,Quarry Road,Polish Hill River,SA,5453,Open,Artificial Insemination (AI) Centre,,
af804,Saltlake pork,Pigs,,-33.941795,138.157898,"-33.941795, 138.157898",,Lochiel-South Himmocks Road,Lochiel,SA,5510,Open,,,
bbae6,Schuster B R & C D,Pigs,,-34.46867,138.821167,"-34.468670, 138.821167",,Kuhlmann Road,Freeling,SA,5372,Open,,,
cf86b,Shea-Oak Log Piggery - Module 2,Pigs,,-34.505974,138.837814,"-34.505974, 138.837814",,Heinjus Road,Shea-Oak Log,SA,5371,Open,,,
ddd06,Shea-Oak Log Piggery - Module 3,Pigs,,-34.513824,138.838242,"-34.513824, 138.838242",,Lienert Road,Shea-Oak Log,SA,5371,Open,,,
28a9b,Shea-Oak Log Piggery - Module 4,Pigs,,-34.520103,138.839325,"-34.520103, 138.839325",,Lienert Road,Shea-Oak Log,SA,5371,Open,,,
0.00E+00,Sheaoak Piggery,Pigs,,-34.496761,138.848389,"-34.496761, 138.848389",,Unnamed Road,Shea-Oak Log,SA,5371,Open,,Sheaoak Piggery,Australian Pork Farms Group (APFG)
ab0f4,Socom Piggery,Pigs,,-33.766193,138.259293,"-33.766193, 138.259293",,Snowtown-Koolunga Road,Snowtown,SA,5520,Open,,,
53568,Stud Piggery (exact name unknown),Pigs,,-35.218254,139.287903,"-35.218254, 139.287903",,Flagstaff Road,Brinkley,SA,5253,Open,,,
cb95b,Tarlee Grow-out Site (Yelmah),Pigs,,-34.302513,138.815094,"-34.302513, 138.815094",,HOGAN Road,Bethel,SA,5373,Open,,,
bdf88,Unknown,Pigs,,-34.690563,139.26535,"-34.690563, 139.265350",,Schubert Road,Cambrai,SA,5353,Open,,,
6bd0d,Unknown,Pigs,,-35.061199,138.76329,"-35.061199, 138.763290",,Strathalbyn Road,Mylor,SA,5153,Closed,,,
8a734,unknown,Pigs,,-34.311127,138.45285,"-34.311127, 138.452850",,Port Lorne Road,Pinery,SA,5460,Closed,,,
99fda,Unknown grower piggery,Pigs,,-34.16433,138.481583,"-34.164330, 138.481583",,Rocks Road,Balaklava,SA,5461,Open,,,
